GO_ID	symbol
GO:0008283	IL2RA
GO:0008283	HLA-DRB1
GO:0008283	COL3A1
GO:0008283	KRT6A
GO:0008283	LMNA
GO:0008283	APOE
GO:0008283	CRP
GO:0008283	APOH
GO:0008283	LRG1
GO:0008283	FN1
GO:0008283	RBP4
GO:0008283	PF4
GO:0008283	CXCL10
GO:0008283	TFRC
GO:0008283	LTF
GO:0008283	FTH1
GO:0008283	BGLAP
GO:0008283	ANG
GO:0008283	RAF1
GO:0008283	PLA2G1B
GO:0008283	ANXA1
GO:0008283	CSF2
GO:0008283	PRNP
GO:0008283	SOD2
GO:0008283	HRG
GO:0008283	CD74
GO:0008283	HLA-A
GO:0008283	HLA-DPB1
GO:0008283	WNT1
GO:0008283	NTRK1
GO:0008283	CAPNS1
GO:0008283	GNAI2
GO:0008283	H2AC4
GO:0008283	SLC4A2
GO:0008283	IGF1
GO:0008283	APP
GO:0008283	APOD
GO:0008283	INHA
GO:0008283	IL4
GO:0008283	IL5
GO:0008283	SLC25A5
GO:0008283	IL6
GO:0008283	EDN1
GO:0008283	JUN
GO:0008283	FABP3
GO:0008283	REG1A
GO:0008283	TFAP2A
GO:0008283	HPN
GO:0008283	INSR
GO:0008283	BCHE
GO:0008283	CDK1
GO:0008283	S100A6
GO:0008283	ITGAV
GO:0008283	CALCA
GO:0008283	GPX1
GO:0008283	FES
GO:0008283	CAPN1
GO:0008283	CA3
GO:0008283	UMOD
GO:0008283	LAMB1
GO:0008283	SP1
GO:0008283	IGF1R
GO:0008283	NGFR
GO:0008283	GLI1
GO:0008283	CD55
GO:0008283	ABCB1
GO:0008283	ELANE
GO:0008283	MMP2
GO:0008283	INHBA
GO:0008283	PTPRC
GO:0008283	MELTF
GO:0008283	FGF4
GO:0008283	FCGR3A
GO:0008283	IL3
GO:0008283	IL6R
GO:0008283	HTR1A
GO:0008283	ADRA2A
GO:0008283	NMB
GO:0008283	PKHD1
GO:0008283	GSTP1
GO:0008283	CXCL1
GO:0008283	SPARC
GO:0008283	TPM1
GO:0008283	WNT2
GO:0008283	HMOX1
GO:0008283	CSF1
GO:0008283	TACSTD2
GO:0008283	ALOX5
GO:0008283	CSF3
GO:0008283	GKN3P
GO:0008283	APELA
GO:0008283	ADORA3
GO:0008283	TMIGD3
GO:0008283	PRAMEF15
GO:0008283	CXCL8
GO:0008283	MYB
GO:0008283	AR
GO:0008283	RARA
GO:0008283	BCL2
GO:0008283	PRKAR1A
GO:0008283	FGF6
GO:0008283	HSPD1
GO:0008283	CLU
GO:0008283	GHR
GO:0008283	IRF1
GO:0008283	LAMC1
GO:0008283	CHRM1
GO:0008283	PIM1
GO:0008283	VDR
GO:0008283	FGF3
GO:0008283	DMD
GO:0008283	SRF
GO:0008283	MS4A1
GO:0008283	CD79A
GO:0008283	FGF5
GO:0008283	PTHLH
GO:0008283	BMP4
GO:0008283	SKI
GO:0008283	ACE
GO:0008283	XRCC6
GO:0008283	XRCC5
GO:0008283	IFITM1
GO:0008283	IL7
GO:0008283	CRIPTO
GO:0008283	CYBA
GO:0008283	CCL2
GO:0008283	CCL5
GO:0008283	SCG2
GO:0008283	ITGA4
GO:0008283	RARG
GO:0008283	EEF2
GO:0008283	CEACAM1
GO:0008283	OSM
GO:0008283	F3
GO:0008283	HLA-E
GO:0008283	GFAP
GO:0008283	EDN3
GO:0008283	MIF
GO:0008283	FOLR2
GO:0008283	IRF2
GO:0008283	HCLS1
GO:0008283	DRD2
GO:0008283	PLA2G2A
GO:0008283	CCNB1
GO:0008283	SLC2A4
GO:0008283	IL2RB
GO:0008283	IDO1
GO:0008283	ETS1
GO:0008283	JUP
GO:0008283	LIF
GO:0008283	FABP4
GO:0008283	GLUL
GO:0008283	RAC2
GO:0008283	MYOG
GO:0008283	IL9
GO:0008283	ATF2
GO:0008283	FOSL1
GO:0008283	HPGD
GO:0008283	VAV1
GO:0008283	ELN
GO:0008283	CSF2RA
GO:0008283	AREG
GO:0008283	HTN3
GO:0008283	CD46
GO:0008283	NME1
GO:0008283	CD1D
GO:0008283	NPR1
GO:0008283	SPN
GO:0008283	CREB1
GO:0008283	PPP3CB
GO:0008283	EPCAM
GO:0008283	POR
GO:0008283	PRLR
GO:0008283	TSHR
GO:0008283	FER
GO:0008283	CCL3L1
GO:0008283	IL7R
GO:0008283	ZNF16
GO:0008283	HMGA1
GO:0008283	PRKCA
GO:0008283	JUNB
GO:0008283	ITGA2
GO:0008283	GJA1
GO:0008283	NPR3
GO:0008283	JUND
GO:0008283	CEBPB
GO:0008283	HLA-G
GO:0008283	PTPN2
GO:0008283	CHRNB2
GO:0008283	CTPS1
GO:0008283	ENG
GO:0008283	XBP1
GO:0008283	CR1
GO:0008283	IGFBP2
GO:0008283	EGR1
GO:0008283	ATF3
GO:0008283	KRT4
GO:0008283	PLCG1
GO:0008283	VCAM1
GO:0008283	EIF2AK2
GO:0008283	WT1
GO:0008283	CR2
GO:0008283	HLA-DPA1
GO:0008283	CD33
GO:0008283	CCNA2
GO:0008283	POU3F3
GO:0008283	POU3F2
GO:0008283	CD22
GO:0008283	TNFRSF1B
GO:0008283	TAC1
GO:0008283	NPR2
GO:0008283	ITGAX
GO:0008283	OGN
GO:0008283	NTF3
GO:0008283	EDN2
GO:0008283	FUT3
GO:0008283	PTN
GO:0008283	FLNA
GO:0008283	NF1
GO:0008283	S1PR1
GO:0008283	C5AR1
GO:0008283	MDK
GO:0008283	ZP3
GO:0008283	FGF7
GO:0008283	ERBB3
GO:0008283	CDH3
GO:0008283	IL10
GO:0008283	NME2
GO:0008283	KCNA5
GO:0008283	GAL
GO:0008283	TGM1
GO:0008283	NR4A1
GO:0008283	FBLN1
GO:0008283	WARS1
GO:0008283	PTPRZ1
GO:0008283	MCC
GO:0008283	TNFSF4
GO:0008283	NPPC
GO:0008283	GATA2
GO:0008283	GATA3
GO:0008283	PRTN3
GO:0008283	CCND1
GO:0008283	NR2F2
GO:0008283	EDNRB
GO:0008283	IGFBP6
GO:0008283	IGFBP5
GO:0008283	PRKCH
GO:0008283	CCNE1
GO:0008283	CDK2
GO:0008283	CXCR2
GO:0008283	CD24
GO:0008283	ADRA1D
GO:0008283	EDNRA
GO:0008283	TACR1
GO:0008283	F2R
GO:0008283	AZGP1
GO:0008283	DNAJB2
GO:0008283	ATP5F1A
GO:0008283	CD40
GO:0008283	MSN
GO:0008283	DNMT1
GO:0008283	CNTF
GO:0008283	ZFP36
GO:0008283	IL3RA
GO:0008283	CNTFR
GO:0008283	DPP4
GO:0008283	ARNT
GO:0008283	CALR
GO:0008283	PIK3R1
GO:0008283	HLA-DMB
GO:0008283	POU1F1
GO:0008283	HTR1B
GO:0008283	HTR2A
GO:0008283	PEX2
GO:0008283	NMBR
GO:0008283	MSX1
GO:0008283	DUSP1
GO:0008283	GRN
GO:0008283	PTPRM
GO:0008283	CD34
GO:0008283	CD38
GO:0008283	TNFRSF8
GO:0008283	ADORA2A
GO:0008283	EPHA2
GO:0008283	EPHB2
GO:0008283	PTPN6
GO:0008283	SHC1
GO:0008283	LTK
GO:0008283	IL12B
GO:0008283	NOS3
GO:0008283	TYK2
GO:0008283	AQP1
GO:0008283	PRDX3
GO:0008283	CD6
GO:0008283	CCND2
GO:0008283	CDC25B
GO:0008283	AVPR2
GO:0008283	TSPO
GO:0008283	ADORA1
GO:0008283	AGTR1
GO:0008283	SERPINB1
GO:0008283	SLC7A1
GO:0008283	SSTR1
GO:0008283	SSTR2
GO:0008283	FGF9
GO:0008283	SSTR4
GO:0008283	SDC4
GO:0008283	SLC6A4
GO:0008283	AKT1
GO:0008283	IL2RG
GO:0008283	FCGR2B
GO:0008283	CCKBR
GO:0008283	VIPR1
GO:0008283	GPR183
GO:0008283	SSTR3
GO:0008283	CSF2RB
GO:0008283	ICAM3
GO:0008283	CD70
GO:0008283	TNFSF8
GO:0008283	TTK
GO:0008283	SHMT2
GO:0008283	RYK
GO:0008283	GRK5
GO:0008283	CTNNB1
GO:0008283	IL13
GO:0008283	BMI1
GO:0008283	PHB1
GO:0008283	NF2
GO:0008283	ADRA1A
GO:0008283	OPRM1
GO:0008283	RORA
GO:0008283	APLNR
GO:0008283	THBS4
GO:0008283	IRS1
GO:0008283	TIE1
GO:0008283	DDIT3
GO:0008283	SOX5
GO:0008283	SOX11
GO:0008283	AHR
GO:0008283	KRT2
GO:0008283	SLC16A2
GO:0008283	CHRNA7
GO:0008283	PPP1CC
GO:0008283	FLT3
GO:0008283	BMPR1A
GO:0008283	TGFBR1
GO:0008283	NUP62
GO:0008283	AVPR1A
GO:0008283	CDKN1A
GO:0008283	COL18A1
GO:0008283	PLA2G5
GO:0008283	MMP12
GO:0008283	GDNF
GO:0008283	DCT
GO:0008283	IL6ST
GO:0008283	CEACAM6
GO:0008283	MPL
GO:0008283	VHL
GO:0008283	STAT3
GO:0008283	IL15
GO:0008283	LEP
GO:0008283	ETV3
GO:0008283	CASR
GO:0008283	BCL6
GO:0008283	ETV6
GO:0008283	CD200
GO:0008283	MNDA
GO:0008283	WNT5A
GO:0008283	HNF4A
GO:0008283	TNFSF9
GO:0008283	GRM5
GO:0008283	HTR2B
GO:0008283	CCR2
GO:0008283	PRKCI
GO:0008283	STAT1
GO:0008283	STAT6
GO:0008283	STAT5A
GO:0008283	AKR1C3
GO:0008283	PIK3CA
GO:0008283	EPS15
GO:0008283	MATK
GO:0008283	HELZ
GO:0008283	IL12RB1
GO:0008283	LIFR
GO:0008283	CDKN2A
GO:0008283	CDKN2B
GO:0008283	CDKN2C
GO:0008283	CXCL5
GO:0008283	GDF5
GO:0008283	PAFAH1B1
GO:0008283	PTGFR
GO:0008283	PTGIR
GO:0008283	SSR1
GO:0008283	TNFRSF4
GO:0008283	NAMPT
GO:0008283	MKI67
GO:0008283	NOP2
GO:0008283	CRKL
GO:0008283	NOTCH1
GO:0008283	RAP1GAP
GO:0008283	AVPR1B
GO:0008283	XCL1
GO:0008283	FASLG
GO:0008283	CXCL12
GO:0008283	REG1B
GO:0008283	LEPR
GO:0008283	SOX9
GO:0008283	NES
GO:0008283	IDH2
GO:0008283	PIK3CG
GO:0008283	CCN3
GO:0008283	CX3CR1
GO:0008283	SLC11A1
GO:0008283	FNTB
GO:0008283	DHPS
GO:0008283	PCYT1A
GO:0008283	CXCR3
GO:0008283	CTCF
GO:0008283	CEBPA
GO:0008283	NUMB
GO:0008283	VEGFC
GO:0008283	TSC2
GO:0008283	CAMP
GO:0008283	LIG4
GO:0008283	CDKN1C
GO:0008283	MMP14
GO:0008283	EMD
GO:0008283	SLC26A2
GO:0008283	LHX2
GO:0008283	TOB1
GO:0008283	CDK9
GO:0008283	FABP6
GO:0008283	SMARCA2
GO:0008283	SMARCA4
GO:0008283	BRCA2
GO:0008283	IRAK1
GO:0008283	CAV2
GO:0008283	CCL11
GO:0008283	CCR3
GO:0008283	STAT5B
GO:0008283	PRKX
GO:0008283	CNN1
GO:0008283	STAT2
GO:0008283	RBM5
GO:0008283	EFNB2
GO:0008283	STC1
GO:0008283	AKR1C2
GO:0008283	HMGA2
GO:0008283	PDX1
GO:0008283	NKX2-5
GO:0008283	NUDT6
GO:0008283	MVD
GO:0008283	FXYD2
GO:0008283	PDE1A
GO:0008283	EPHB1
GO:0008283	EPHA4
GO:0008283	EMP2
GO:0008283	SLURP1
GO:0008283	AIF1
GO:0008283	DIO3
GO:0008283	FGF8
GO:0008283	F2RL1
GO:0008283	NCKAP1L
GO:0008283	NAP1L1
GO:0008283	CDKN2D
GO:0008283	CDH13
GO:0008283	TPD52
GO:0008283	CCL23
GO:0008283	DLX5
GO:0008283	ITGA1
GO:0008283	MAZ
GO:0008283	HDAC4
GO:0008283	CAV3
GO:0008283	CTBP2
GO:0008283	SOX10
GO:0008283	WNT3
GO:0008283	WNT3A
GO:0008283	WNT7B
GO:0008283	CLDN18
GO:0008283	SOX8
GO:0008283	SYNJ2BP
GO:0008283	RAB25
GO:0008283	PROK1
GO:0008283	TIRAP
GO:0008283	CD81
GO:0008283	IL2
GO:0008283	ACTB
GO:0008283	CDC42
GO:0008283	RAB10
GO:0008283	SST
GO:0008283	HAND2
GO:0008283	ISL1
GO:0008283	B2M
GO:0008283	TGFB2
GO:0008283	RPS15A
GO:0008283	BTG1
GO:0008283	CNBP
GO:0008283	YPEL5
GO:0008283	RPS4X
GO:0008283	RPS6
GO:0008283	RPL23
GO:0008283	RBX1
GO:0008283	CSNK2B
GO:0008283	UBE2L3
GO:0008283	CSNK2A1
GO:0008283	P69208
GO:0008283	PRAME
GO:0008283	CX3CL1
GO:0008283	NKX6-1
GO:0008283	JAG1
GO:0008283	PRKDC
GO:0008283	ADAM17
GO:0008283	ARG2
GO:0008283	BTG2
GO:0008283	ADARB1
GO:0008283	CCL8
GO:0008283	GPLD1
GO:0008283	IFI35
GO:0008283	HMGN5
GO:0008283	SMAD3
GO:0008283	RHOG
GO:0008283	DAB2
GO:0008283	LRP2
GO:0008283	FOXO4
GO:0008283	CDK3
GO:0008283	HNRNPU
GO:0008283	MDM2
GO:0008283	E2F1
GO:0008283	INSM1
GO:0008283	IL9R
GO:0008283	RUNX1
GO:0008283	IL5RA
GO:0008283	PMP22
GO:0008283	SLC7A5
GO:0008283	TFAP4
GO:0008283	COL4A3
GO:0008283	ROR1
GO:0008283	NRG1
GO:0008283	ID2
GO:0008283	MAP2K1
GO:0008283	PAX2
GO:0008283	HHEX
GO:0008283	MECOM
GO:0008283	CAV1
GO:0008283	TGFBR3
GO:0008283	PPARD
GO:0008283	RELA
GO:0008283	MST1R
GO:0008283	EGR4
GO:0008283	CLC
GO:0008283	PTPN11
GO:0008283	REG3A
GO:0008283	BTK
GO:0008283	RBPJ
GO:0008283	MEF2C
GO:0008283	PRDX1
GO:0008283	EGR3
GO:0008283	SOX4
GO:0008283	TNFRSF9
GO:0008283	ENPEP
GO:0008283	TJP1
GO:0008283	CXCL9
GO:0008283	ZFP36L1
GO:0008283	SOS1
GO:0008283	FOXM1
GO:0008283	PPP3CA
GO:0008283	DHX9
GO:0008283	IL10RB
GO:0008283	DSC1
GO:0008283	CD47
GO:0008283	FGL1
GO:0008283	RBBP4
GO:0008283	ABCC8
GO:0008283	KCNA1
GO:0008283	INCA1
GO:0008283	MN1
GO:0008283	BST1
GO:0008283	BST2
GO:0008283	CDC20
GO:0008283	ZP4
GO:0008283	STX4
GO:0008283	FAP
GO:0008283	TMEM115
GO:0008283	AIMP1
GO:0008283	FOXC1
GO:0008283	DLG1
GO:0008283	TSPAN31
GO:0008283	IL24
GO:0008283	TIAM1
GO:0008283	TRIM32
GO:0008283	ZBTB17
GO:0008283	KLF10
GO:0008283	PRKAA1
GO:0008283	BAMBI
GO:0008283	PAK1
GO:0008283	FADD
GO:0008283	MAP2K5
GO:0008283	TBX2
GO:0008283	SRSF6
GO:0008283	NOG
GO:0008283	DHRS2
GO:0008283	STX3
GO:0008283	NMI
GO:0008283	ATM
GO:0008283	PPP2R5C
GO:0008283	CTBP1
GO:0008283	NFATC2
GO:0008283	TCIRG1
GO:0008283	BIRC2
GO:0008283	SQSTM1
GO:0008283	PKD2
GO:0008283	LAPTM5
GO:0008283	SEMA5A
GO:0008283	CUL3
GO:0008283	CUL4A
GO:0008283	CUL4B
GO:0008283	IL10RA
GO:0008283	LAMC2
GO:0008283	RUNX3
GO:0008283	NACA
GO:0008283	BMPR2
GO:0008283	BPGF-1
GO:0008283	KLF9
GO:0008283	KLF5
GO:0008283	PRKG1
GO:0008283	IL18
GO:0008283	DSG2
GO:0008283	VGLL4
GO:0008283	BOP1
GO:0008283	MORC3
GO:0008283	SCRIB
GO:0008283	TFDP1
GO:0008283	EBI3
GO:0008283	GAS6
GO:0008283	HES1
GO:0008283	FGFBP1
GO:0008283	SCN5A
GO:0008283	SQLE
GO:0008283	ZNF268
GO:0008283	IHH
GO:0008283	IL11RA
GO:0008283	IL13RA2
GO:0008283	HSIL5R3
GO:0008283	INSL4
GO:0008283	KANK1
GO:0008283	MVP
GO:0008283	STAT4
GO:0008283	MEF2D
GO:0008283	GPNMB
GO:0008283	KIF14
GO:0008283	P2RY6
GO:0008283	PDK1
GO:0008283	CDK10
GO:0008283	PCM1
GO:0008283	PML-RAR
GO:0008283	PTPRK
GO:0008283	RPS6KA2
GO:0008283	ANGPT1
GO:0008283	DHCR24
GO:0008283	RPS6KA1
GO:0008283	SHH
GO:0008283	SIX1
GO:0008283	SS18
GO:0008283	TGFBI
GO:0008283	DIXDC1
GO:0008283	SF1
GO:0008283	MED1
GO:0008283	TWIST1
GO:0008283	PTPN14
GO:0008283	TSC22D1
GO:0008283	ELAVL1
GO:0008283	NPY5R
GO:0008283	SPEG
GO:0008283	ADIPOQ
GO:0008283	EZH2
GO:0008283	IGFBP7
GO:0008283	NTRK3
GO:0008283	IL-2
GO:0008283	DDB1
GO:0008283	IL17A
GO:0008283	CARTPT
GO:0008283	ECM1
GO:0008283	CTF1
GO:0008283	NTRK2
GO:0008283	CCL14
GO:0008283	HIF1A
GO:0008283	CDKN3
GO:0008283	CYP1B1
GO:0008283	DDR2
GO:0008283	PTPRN
GO:0008283	CLEC12B
GO:0008283	PDL2
GO:0008283	TRIM71
GO:0008283	Q2TSD2
GO:0008283	Q2TTR7
GO:0008283	Q2TU63
GO:0008283	P3H1
GO:0008283	TNFSF5
GO:0008283	CCDC88A
GO:0008283	TBRG1
GO:0008283	BTLA
GO:0008283	CFAP100
GO:0008283	APC variant protein
GO:0008283	TMEM119
GO:0008283	BCL7A
GO:0008283	PDCD4
GO:0008283	Q53G05
GO:0008283	PARP10
GO:0008283	Q53GX0
GO:0008283	SETMAR
GO:0008283	LBH
GO:0008283	GIG8
GO:0008283	TNFSF6
GO:0008283	SPIN4
GO:0008283	EAPP
GO:0008283	Q59E88
GO:0008283	Q59EB0
GO:0008283	Q59ED0
GO:0008283	Q59EJ3
GO:0008283	Q59EU4
GO:0008283	Q59F20
GO:0008283	Q59FH5
GO:0008283	Q59FL8
GO:0008283	Q59FR8
GO:0008283	Q59GM4
GO:0008283	Q59GM6
GO:0008283	Q59GN8
GO:0008283	Q59GQ8
GO:0008283	Q59GW1
GO:0008283	Q59H09
GO:0008283	Q59HE0
GO:0008283	Q59HG2
GO:0008283	DKFZp686E01144
GO:0008283	TMEM196
GO:0008283	SPDYA
GO:0008283	ICAM1
GO:0008283	ACER2
GO:0008283	LRRK2
GO:0008283	HP1BP3
GO:0008283	TNLG1E
GO:0008283	LDLRAP1
GO:0008283	PRAMEF14
GO:0008283	PRAMEF19
GO:0008283	SACK1B
GO:0008283	VTCN1
GO:0008283	SFRP5
GO:0008283	ARTN
GO:0008283	DCAF12
GO:0008283	RNF187
GO:0008283	HES5
GO:0008283	RC3H1
GO:0008283	Q5TCX1
GO:0008283	PRAMEF5
GO:0008283	ANKRD45
GO:0008283	Q5U071
GO:0008283	EMC10
GO:0008283	PRAMEF20
GO:0008283	PRAMEF17
GO:0008283	IL23R
GO:0008283	PRAMEF8
GO:0008283	PRAMEF13
GO:0008283	DAB2IP
GO:0008283	PRAMEF6
GO:0008283	PRAMEF7
GO:0008283	IER5
GO:0008283	NAA35
GO:0008283	USPL1
GO:0008283	TNS2
GO:0008283	KANK2
GO:0008283	Q647J8
GO:0008283	DKFZp666O0110
GO:0008283	ARID2
GO:0008283	DKFZp781F1414
GO:0008283	RNF43
GO:0008283	IRAK4
GO:0008283	BICRAL
GO:0008283	DKFZp686A03134
GO:0008283	PLAG1
GO:0008283	SCRG1
GO:0008283	FGFR-4
GO:0008283	NANOGP8
GO:0008283	TRNP1
GO:0008283	CDC73
GO:0008283	MEAK7
GO:0008283	FIGNL1
GO:0008283	RHBDF2
GO:0008283	LARP1
GO:0008283	BRICD5
GO:0008283	CEMP1
GO:0008283	Q6QBS1
GO:0008283	SCAND3
GO:0008283	RICTOR
GO:0008283	USP17L2
GO:0008283	DUX4L9
GO:0008283	SMARCD3
GO:0008283	Q6U6I7
GO:0008283	REG3G
GO:0008283	ATRAID
GO:0008283	IL27RA
GO:0008283	GPR15LG
GO:0008283	C6orf89
GO:0008283	ENPP7
GO:0008283	ANGPTL8
GO:0008283	IL20RB
GO:0008283	TFAP2E
GO:0008283	VEGF
GO:0008283	SLC39A5
GO:0008283	FLJ00321
GO:0008283	FLJ00283
GO:0008283	Q6ZNU2
GO:0008283	RBPMS2
GO:0008283	ZBTB49
GO:0008283	Q6ZSD0
GO:0008283	NCCRP1
GO:0008283	STXBP4
GO:0008283	MED25
GO:0008283	WUGSC:H_NH0244E06.1
GO:0008283	VASH1
GO:0008283	NLRC3
GO:0008283	SCX
GO:0008283	PID1
GO:0008283	NEGR1
GO:0008283	DKFZp686J1169
GO:0008283	ERAS
GO:0008283	BNIPL
GO:0008283	AKNA
GO:0008283	TAFA5
GO:0008283	TAFA1
GO:0008283	PODN
GO:0008283	SH3RF1
GO:0008283	NRARP
GO:0008283	TFAP2D
GO:0008283	DKFZp451O0517
GO:0008283	Q86TP4
GO:0008283	Q86TY5
GO:0008283	PBRM1
GO:0008283	SAPCD2
GO:0008283	MAGI2
GO:0008283	SACK1A
GO:0008283	VASH2
GO:0008283	HOOK3
GO:0008283	TSPYL5
GO:0008283	CARM1
GO:0008283	GKN2
GO:0008283	CACUL1
GO:0008283	Q86YF2
GO:0008283	PDPN
GO:0008283	JAML
GO:0008283	RASAL3
GO:0008283	IFNL1
GO:0008283	IFNLR1
GO:0008283	P3H2
GO:0008283	P3H3
GO:0008283	CCDC117
GO:0008283	SULF1
GO:0008283	SGPP2
GO:0008283	CHERP
GO:0008283	CCAR1
GO:0008283	SIRT2
GO:0008283	DIS3L2
GO:0008283	RTKN2
GO:0008283	ABI1
GO:0008283	MYOCD
GO:0008283	CLECL1
GO:0008283	GCNT2
GO:0008283	RPTOR
GO:0008283	BCL6B
GO:0008283	SIX5
GO:0008283	DYNAP
GO:0008283	GAPT
GO:0008283	Q8N2H2
GO:0008283	OSR2
GO:0008283	AGGF1
GO:0008283	FBXW8
GO:0008283	SDR16C5
GO:0008283	LILRB2
GO:0008283	OGFOD1
GO:0008283	CLDN19
GO:0008283	EID2
GO:0008283	OTUD6B
GO:0008283	IL22RA1
GO:0008283	SIRT6
GO:0008283	LRRC17
GO:0008283	NANOGP1
GO:0008283	BMPER
GO:0008283	KDF1
GO:0008283	AQP11
GO:0008283	DIPK2A
GO:0008283	SHCBP1
GO:0008283	ACVR1C
GO:0008283	APPL2
GO:0008283	CSNK2A3
GO:0008283	IL27
GO:0008283	DOCK8
GO:0008283	FLCN
GO:0008283	DBF4B
GO:0008283	NLGN2
GO:0008283	CADM4
GO:0008283	LILRB4
GO:0008283	LILRB1
GO:0008283	KDM2B
GO:0008283	Q8NHX0
GO:0008283	IL31RA
GO:0008283	OSR1
GO:0008283	FEZF2
GO:0008283	POC1B
GO:0008283	MAPK15
GO:0008283	Q8TD27
GO:0008283	TRPM4
GO:0008283	Q8TDA6
GO:0008283	CHD5
GO:0008283	DLG5
GO:0008283	HAVCR2
GO:0008283	GPBAR1
GO:0008283	TBCK
GO:0008283	RHBDD1
GO:0008283	RNF139
GO:0008283	MZB1
GO:0008283	SLC20A1
GO:0008283	BCL7C
GO:0008283	DCAF4
GO:0008283	TRAPPC14
GO:0008283	BTN2A2
GO:0008283	ZFPM2
GO:0008283	PHIP
GO:0008283	COPS9
GO:0008283	RXFP2
GO:0008283	ING5
GO:0008283	pp14762
GO:0008283	KCTD13
GO:0008283	TFAP2B
GO:0008283	MRPS27
GO:0008283	BAP1
GO:0008283	NR4A3
GO:0008283	TSC1
GO:0008283	NDRG1
GO:0008283	PTPRU
GO:0008283	TFAP2C
GO:0008283	RREB1
GO:0008283	PROX1
GO:0008283	DLG3
GO:0008283	N4BP2L2
GO:0008283	HAS2
GO:0008283	KAT2B
GO:0008283	NELL1
GO:0008283	GHSR
GO:0008283	CELF1
GO:0008283	GATA6
GO:0008283	FGF13
GO:0008283	MAP4K1
GO:0008283	SMARCC1
GO:0008283	BAD
GO:0008283	FOXJ1
GO:0008283	TNFRSF14
GO:0008283	ARHGEF2
GO:0008283	GLMN
GO:0008283	USP13
GO:0008283	H2AC6
GO:0008283	WNT2B
GO:0008283	TSLP
GO:0008283	FBXW7
GO:0008283	MYDGF
GO:0008283	TBRG4
GO:0008283	TENT5B
GO:0008283	TP53INP1
GO:0008283	RERG
GO:0008283	MARVELD3
GO:0008283	FERMT2
GO:0008283	TMIGD2
GO:0008283	PINX1
GO:0008283	TESC
GO:0008283	BIRC7
GO:0008283	RHBDF1
GO:0008283	NUS1
GO:0008283	SIRT1
GO:0008283	SAAL1
GO:0008283	ZNF503
GO:0008283	IL17RA
GO:0008283	CERS2
GO:0008283	SMARCD1
GO:0008283	CDCA7L
GO:0008283	Q96GZ3
GO:0008283	DDRGK1
GO:0008283	PAWR
GO:0008283	CDK5RAP3
GO:0008283	CLMN
GO:0008283	MEGF10
GO:0008283	Q96LE1
GO:0008283	CNOT6L
GO:0008283	DOCK7
GO:0008283	MUS81
GO:0008283	FCRL3
GO:0008283	NOX5
GO:0008283	ALKBH3
GO:0008283	KIF20B
GO:0008283	DLC1
GO:0008283	ATAD5
GO:0008283	SCGB3A1
GO:0008283	Q96QR3
GO:0008283	NACC1
GO:0008283	TNFRSF13C
GO:0008283	IL4I1
GO:0008283	USP28
GO:0008283	TRIB1
GO:0008283	NODAL
GO:0008283	PPP1R9B
GO:0008283	ATOH8
GO:0008283	PPP1R16B
GO:0008283	UHRF1
GO:0008283	NIBAN2
GO:0008283	YME1L1
GO:0008283	Q96TE0
GO:0008283	CSF3R
GO:0008283	HBEGF
GO:0008283	AMELX
GO:0008283	GML
GO:0008283	CD180
GO:0008283	S1PR3
GO:0008283	GPER1
GO:0008283	LGMN
GO:0008283	TBX5
GO:0008283	TEAD3
GO:0008283	ELF4
GO:0008283	CDX2
GO:0008283	COPS8
GO:0008283	OSMR
GO:0008283	IL12RB2
GO:0008283	CGREF1
GO:0008283	CGRRF1
GO:0008283	MEIS3
GO:0008283	PITX2
GO:0008283	CCL19
GO:0008283	CDC6
GO:0008283	NKX3-1
GO:0008283	CIB1
GO:0008283	MYD88
GO:0008283	ASCL2
GO:0008283	CITED1
GO:0008283	CITED2
GO:0008283	RETNLB
GO:0008283	BCL7B
GO:0008283	EIF2AK1
GO:0008283	FERMT1
GO:0008283	OCSTAMP
GO:0008283	OVOL2
GO:0008283	ATG101
GO:0008283	BTBD10
GO:0008283	TINF2
GO:0008283	SLC25A33
GO:0008283	FUZ
GO:0008283	PDCD10
GO:0008283	MENT
GO:0008283	RNF126
GO:0008283	GNL3
GO:0008283	TIPIN
GO:0008283	ZNF416
GO:0008283	CDCA7
GO:0008283	CLEC7A
GO:0008283	EMILIN2
GO:0008283	CADM1
GO:0008283	ACE2
GO:0008283	NFKBIZ
GO:0008283	GTPBP4
GO:0008283	PLA2G2F
GO:0008283	FOXP3
GO:0008283	Q9BZY1
GO:0008283	FTO
GO:0008283	PDGFD
GO:0008283	DERL2
GO:0008283	WWTR1
GO:0008283	FGF23
GO:0008283	TWSG1
GO:0008283	CHRNA10
GO:0008283	LACRT
GO:0008283	RAB33B
GO:0008283	RACGAP1
GO:0008283	SDCBP2
GO:0008283	ECRG4
GO:0008283	OR51E2
GO:0008283	IL25
GO:0008283	PDCL3
GO:0008283	TNMD
GO:0008283	CHRD
GO:0008283	EPB41L4B
GO:0008283	FOXP1
GO:0008283	TXNIP
GO:0008283	KDM4C
GO:0008283	SACK1D
GO:0008283	RNF41
GO:0008283	RGCC
GO:0008283	HEATR1
GO:0008283	GAREM1
GO:0008283	FLJ00053
GO:0008283	VSIR
GO:0008283	ZNF703
GO:0008283	NAA60
GO:0008283	YY1AP1
GO:0008283	BRD9
GO:0008283	MARCHF7
