gene,mitochondrial,mtdna_encoded,reference_only,mean_log_expr_training,clamp_delta,score_emt,score_migration_independent,score_invasion_independent,score_epithelial,z_emt,z_migration_independent,z_invasion_independent,z_epithelial,z_combined,z_combined_count_only,z_combined_quintile,z_combined_half_a,z_combined_half_b,p_empirical,fdr_bh,spearman_with_epithelial_state,direction_primary,direction_count_only,direction_quintile,stable_halves,called
GADD45GIP1,True,False,False,1.0846461504088112,-0.9532290796748428,0.04280642400662926,0.022276059209907093,0.03857861025215509,0.02911630632236783,1.7764898424222555,2.022641209683073,1.8775432636399338,1.2961645942017328,4.380509721543529,4.429236706841528,3.481564211879773,4.727882344285337,3.960700410242649,0.03163771712158809,0.7847597600646542,0.13447661603339434,False,False,False,True,False
MRPS15,True,False,False,1.2248131363121362,-1.0391915843630664,0.046090999992933215,0.021049858412723454,0.03560389089508367,0.026455310514897905,1.9295792844375497,1.8899837379773845,1.7098965520541285,1.15792194591892,4.371537628550143,4.381991222010768,3.081159210165767,4.925152658872594,3.7035078414942486,0.03163771712158809,0.7847597600646542,0.22726732153415602,False,False,False,True,False
ATF4,True,False,False,1.3254721216490835,-1.068085134990138,0.06829292490262256,0.021088480086921067,0.046080886720054726,0.059573441911603714,2.9643796088211154,1.8941620533592238,2.300350200456042,2.878457610652592,4.28043425198379,4.347338482267821,3.570661849284153,4.256999536392646,4.319776161672659,0.03163771712158809,0.7847597600646542,0.2627749867822034,False,False,False,True,False
PRELID1,True,False,False,1.8078928398456768,-0.7605217937953799,0.04883871449919157,0.02416424635361237,0.0493000997416074,0.05223272572296378,2.057646372041683,2.2269161809328386,2.481775878705176,2.497096601604264,4.269241830075433,4.276355741064571,4.06469113878409,4.117591501923778,4.284729003042043,0.03163771712158809,0.7847597600646542,0.22577869020504177,False,False,False,True,False
MRPS34,True,False,False,0.8234605176989942,-0.8195412260449337,0.04445619021413582,0.020829321381307293,0.03706015833986473,0.033147925287067205,1.8533831124260551,1.8661247704474813,1.7919676380967997,1.5056131325957764,4.00586238837456,4.0736721877467215,3.6555643689282653,3.568876892874668,4.4058966187298605,0.034119106699751864,0.7847597600646542,0.21992410954719813,False,False,False,True,False
VDAC1,True,False,False,1.665401480422348,-0.7693061903606163,0.0450168385398828,0.015204139986905603,0.028776251659008403,0.013038595698014034,1.8795141380784701,1.25756021610928,1.325110248397867,0.46090386632082125,4.001280736264796,4.083439744269056,4.015671531984008,4.0396963193905835,3.964957494164017,0.034119106699751864,0.7847597600646542,0.24095675579615217,False,False,False,True,False
TOMM22,True,False,False,0.8818616817814743,-0.8757582951459693,0.0438039077839242,0.019598633097253078,0.0397333336175993,0.03430470392795568,1.8229811507439801,1.7329818165402393,1.9426201841056683,1.5657094853763787,3.9328736660135086,3.9432228204989714,3.6698776335646714,4.139004273104471,3.7112006503842183,0.03784119106699752,0.7847597600646542,0.18972064720244805,False,False,False,True,False
UQCR10,True,False,False,1.5370489893333503,-0.8046251682058386,0.03295363365419381,0.019449443043663663,0.03527503934600831,0.020970302071552878,1.317265216888373,1.7168415764113267,1.6913634152486927,0.8729676852120757,3.852502523336317,3.855143384502476,3.38643518740412,3.728513359051334,3.852938349284262,0.038461538461538464,0.7847597600646542,0.14974280246813373,False,False,False,True,False
NDUFB10,True,False,False,1.470121652067245,-0.8394712132705455,0.043559887422293865,0.017166830966000565,0.032404168331027605,0.02500806986409778,1.8116077067566498,1.4698954418115573,1.529569300484755,1.0827356642616868,3.728336784791275,3.7351980968710405,2.961331466461802,3.9439446949503054,3.5603412971067634,0.04094292803970223,0.7847597600646542,0.22615200774439959,False,False,False,True,False
SOD1,True,False,False,1.3587602562194505,-0.9625892638872929,0.03680295340630015,0.014725389143110315,0.02459041548565101,0.007600488310680729,1.496676567225718,1.2057661896653906,1.0892084420536419,0.17838618449625834,3.613265014448492,3.684645787445158,2.722827424024625,3.3769694745612084,3.7398924786683208,0.04528535980148883,0.7847597600646542,0.170213508581173,False,False,False,True,False
MRPL14,True,False,False,1.5040030600594245,-0.8808074332838992,0.04136682165762966,0.02135974136844433,0.04125400451015767,0.04448740746468568,1.7093920126715567,1.9235086627083382,2.0283208650575157,2.0947159196009952,3.5665056208364154,3.504135269386966,3.0969625420872102,3.3931904344756254,3.6331712366680673,0.04590570719602978,0.7847597600646542,0.21323647645524915,False,False,False,True,False
BOLA3,True,False,False,0.948131286491392,-0.9259654949956175,0.04226408379823393,0.019059845363720053,0.03990624085396571,0.03929525023372156,1.7512121322301624,1.6746926532313484,1.9523647435436235,1.824975710355157,3.553293818649977,3.41407990640191,3.0542361163562384,3.5509062341741595,3.5158611257319876,0.04714640198511166,0.7847597600646542,0.22753764642414626,False,False,False,True,False
UQCRFS1,True,False,False,0.8890358044287973,-0.8731755701079235,0.04109126246940693,0.01634003342516704,0.030183996912664803,0.023381629227725326,1.696548588575689,1.3804477170739995,1.4044467619298073,0.9982396796322738,3.4832033879472224,3.520346784813035,3.172214233891098,3.5820213573934288,3.346352544090066,0.04900744416873449,0.7847597600646542,0.1847890926563492,False,False,False,True,False
DNAJC19,True,False,False,0.7926460826433954,-0.7977201040098538,0.04438740679592376,0.01934381481065153,0.037245716021807936,0.04238535469719307,1.8501772145695596,1.705414105181237,1.8024251406216392,1.985511184819887,3.372505275552549,3.3596801732502968,3.3941023222823237,3.2290816186411684,3.498288953956541,0.052109181141439205,0.7847597600646542,0.23790119581448846,False,False,False,True,False
NDUFS6,True,False,False,1.1757949576071316,-1.0371082662533935,0.030673349612809913,0.0176334982919391,0.030427867547066226,0.019770924794084682,1.2109844022604064,1.520382203628096,1.418190616392096,0.8106582705703891,3.3388989517102097,3.349247607335824,2.3223743959960848,3.476594592256392,3.135839186313833,0.052109181141439205,0.7847597600646542,0.14481295352134796,False,False,False,True,False
AURKAIP1,True,False,False,1.5026312663942218,-0.8335795485319789,0.034248785569146685,0.019916171878978192,0.03272626461647864,0.03230402944666403,1.3776304161749595,1.7673349926667834,1.547721729869902,1.4617715017579183,3.2309156369537257,3.2454177501554584,2.603535406404033,3.246805131628591,3.126478036588921,0.056451612903225805,0.7847597600646542,0.15585867253240346,False,False,False,True,False
MRPL11,True,False,False,0.8394418912454802,-0.8304343060906544,0.03410276821926059,0.016585491975824797,0.03221979030755735,0.02653926092092928,1.3708247539793443,1.407002838236528,1.5191782801520306,1.16228329305882,3.1347225793090825,3.1402039982343966,2.9268824704387733,3.1663151010289825,3.0707133416547427,0.05893300248138958,0.7847597600646542,0.1471959305428409,False,False,False,True,False
CHCHD10,True,False,False,0.8832139925579706,-0.8797336985791288,0.05348014255753699,0.012677202496736964,0.02757828315685119,0.031437163031169,2.2739767704155067,0.9841815497652173,1.2575961551800952,1.4167365157391303,3.099017959621689,3.0875047651589513,2.9526996152514955,3.2024889427209215,3.0536597714826486,0.06017369727047146,0.7847597600646542,0.32726847375095686,False,False,False,True,False
MRPL20,True,False,False,0.9416445484357688,-0.9099741615686412,0.032778456343022594,0.018867184340448064,0.029075468161567787,0.029238648591558048,1.3091004501322479,1.6538494729771887,1.3419732383760783,1.3025204551325569,3.0024027063529584,3.0192307334812103,2.6743195804813906,3.1208287528686856,2.841489683677127,0.06389578163771713,0.7847597600646542,0.13113000549178597,False,False,False,True,False
PHB2,True,False,False,0.945316900524176,-0.9113006339179879,0.03817765197683062,0.01598984745352798,0.027848425884984603,0.02855493818847573,1.5607493236421552,1.3425625797203655,1.2728206300276892,1.2670006935022382,2.909131839887972,2.9245938479587936,2.5175775123343263,3.3267429762114302,2.4412768031826255,0.06761786600496278,0.7847597600646542,0.11462864777128012,False,False,False,True,False
MTHFD2,True,False,False,0.5378891196034716,-0.5859704827544371,0.04369368441026134,0.014918035133817772,0.02874603356589723,0.03371905600716601,1.8178437951640052,1.2266077436100513,1.323407242724932,1.5352842140159304,2.832574567483058,2.8540945636559503,3.767498071878674,2.675284776412168,2.960635026133077,0.06885856079404466,0.7847597600646542,0.28791080848188294,False,False,False,True,False
NDUFV2,True,False,False,0.8996571191529643,-0.8868486768926812,0.03347494962526607,0.012145263415308236,0.02371777057719281,0.014896743710550713,1.3415630171091313,0.9266333131257875,1.040028660123174,0.5574373901367616,2.7507876002213307,2.7395531456218123,2.229918786993975,3.0564669437577527,2.4139212922879514,0.07133995037220843,0.7847597600646542,0.17486807849586392,False,False,False,True,False
PARK7,True,False,False,1.32176698474503,-0.9467954929483543,0.034654706273935486,0.01389863830230333,0.021047158897535972,0.017165950205133448,1.3965498062142503,1.1163235172059451,0.8895205912013753,0.6753260070338858,2.727067907587685,2.8004351758107107,2.0535069832963657,2.367754425340135,3.298710184137537,0.07133995037220843,0.7847597600646542,0.16916643209046184,False,False,False,True,False
UQCC3,True,False,False,0.6457693015359524,-0.6738572116989604,0.03699066177175436,0.01637793613849887,0.03389452991323779,0.038837786096448564,1.5054253887018576,1.3845482511243237,1.6135618350199574,1.8012097751915233,2.702325699654615,2.7044330425496304,3.01359457627285,2.142151334714759,3.196254425416269,0.07133995037220843,0.7847597600646542,0.20579725250379324,False,False,False,True,False
NDUFB9,True,False,False,1.028224446714645,-0.956724380505134,0.030639652503439342,0.01184582994059824,0.019394216256009254,0.009377105384660243,1.2094138276435975,0.8942388734954173,0.7963654511599557,0.2706840560682209,2.6293340962307497,2.6921939924122595,2.0914244867479708,3.08630036236188,2.1519671629344264,0.07382133995037221,0.7847597600646542,0.1422483511406664,False,False,False,True,False
MRPS26,True,False,False,0.535344919235835,-0.5740471645209537,0.03289332774217328,0.014864922464053576,0.027846234720364828,0.02753531536910614,1.3144544436074554,1.2208617087822806,1.2726971422296973,1.2140297874964672,2.5939835071229664,2.6060801932818,3.4423932080818695,2.615735166918398,2.524092434868707,0.0750620347394541,0.7847597600646542,0.18507953740146907,False,False,False,True,False
GLRX5,True,False,False,0.709225257270462,-0.7237927986676819,0.029347749933974966,0.015508875182869713,0.03131849988703924,0.02952206634756014,1.1492000757553427,1.2905282265111542,1.4683841187382949,1.3172444246518302,2.5908679963529617,2.553362795833027,2.567267293270227,2.4614049386781867,2.6720299075002902,0.0750620347394541,0.7847597600646542,0.13893010062861438,False,False,False,True,False
NDUFAB1,True,False,False,0.8140708473660861,-0.81519896605105,0.03332781413182998,0.013877745666992375,0.02470076012812309,0.022745888635195735,1.3347052398238133,1.1140632314648284,1.0954271518648988,0.9652120202554867,2.5789836028980537,2.6183586906113656,2.561618999936795,2.39619144286943,2.738170851587956,0.0750620347394541,0.7847597600646542,0.16651727758461568,False,False,False,True,False
TMEM14B,True,False,False,0.8027546034068422,-0.8046154784576063,0.02829271602973752,0.013951086712234776,0.026366709371577354,0.020225122952160376,1.100026437398242,1.1219976885753242,1.189315306950872,0.8342545333083075,2.5770848996161306,2.577280228770425,2.494246790142614,2.7837466368758776,2.347119923533831,0.0750620347394541,0.7847597600646542,0.18588109094125338,False,False,False,True,False
SLC25A5,True,False,False,2.0530960908639493,-0.8221373315423272,0.03157438222514602,0.007363662147767696,0.016328915052516157,-0.001416503950839327,1.2529802581746232,0.40933212043895284,0.6236138046679829,-0.2900598334489429,2.5759860167305018,2.684384831971192,2.3314597061760023,2.5994713791432247,2.510274440637549,0.0750620347394541,0.7847597600646542,0.24570774109141807,True,True,True,True,False
HSPA9,True,False,False,0.539601826723135,-0.5720102114260166,0.0338303467723128,0.013769549043397267,0.02423143279643841,0.022853169677583354,1.3581275755672337,1.102357896933824,1.0689771999972582,0.9707854282888899,2.558677244209426,2.5629042490723934,3.344822244356087,2.6132615202732303,2.460557908663088,0.07630272952853598,0.7847597600646542,0.20335599163636714,False,False,False,True,False
MRPL51,True,False,False,1.1590795974171981,-1.0453343799247528,0.021677213104044874,0.016859210344256713,0.0223507137664489,0.01640183177668149,0.7916872009890795,1.4366152694133658,0.9629852313616039,0.635628930152229,2.55565877161182,2.561683391226362,1.7825807029644123,3.0944913131670027,2.004583795092536,0.07630272952853598,0.7847597600646542,0.028774107289403085,False,False,False,True,False
PARP1,True,False,False,0.6800069200281603,-0.6973000088690889,0.03377166673989487,0.015836867732844498,0.02942137590011155,0.033651610435229656,1.3553925822354433,1.3260123515564917,1.361467613447492,1.5317803172967939,2.5110922299426335,2.53042508970044,3.038811029016154,2.157146519696043,2.8545792372862273,0.0794044665012407,0.7847597600646542,0.17907499161888907,False,False,False,True,False
MRPL18,True,False,False,0.5784154884215166,-0.6067384007694175,0.03265626304064134,0.015333565168018001,0.02917443680506584,0.031966988031410445,1.303405193101339,1.2715621783823892,1.3475508292816254,1.4442617042246617,2.478256496540692,2.45406511384566,3.0805772040604156,2.631627157339362,2.2860543553307187,0.08126550868486353,0.7847597600646542,0.16308286616168644,False,False,False,True,False
MRPS16,True,False,False,1.1016222298296197,-0.997122907731271,0.0379967447030038,0.0171235117163968,0.023986312155891303,0.036484323869003736,1.5523174914293707,1.465208915639154,1.0551628987483548,1.6789439489763056,2.393745356840574,2.377721333545546,1.747349055129727,1.9588633971551883,2.7998999353606684,0.08498759305210918,0.7847597600646542,0.1628529812223191,False,False,False,True,False
TUFM,True,False,False,1.0062699790674894,-0.9334009474688433,0.03104328144623721,0.009974286328666263,0.013998492564139781,0.0052370149762816605,1.2282264018972626,0.6917644954685317,0.4922778297790649,0.05560026654180849,2.3566684606030512,2.419934367029804,2.0254650653980972,2.5613525360582785,2.166694845800618,0.0880893300248139,0.7847597600646542,0.18686755739922967,False,False,False,True,False
COX17,True,False,False,0.8681472132478758,-0.8689653987902635,0.030750411518679896,0.016987286613690665,0.033086357208506514,0.04098292499073189,1.2145761487200601,1.4504712986441641,1.5680155228881834,1.9126528976675978,2.32041007258481,2.3193229088118272,1.9531774747838537,2.221817821496793,2.4079239175808294,0.0924317617866005,0.7847597600646542,0.1223973064667462,False,False,False,True,False
NDUFB8,True,False,False,0.8731490830656898,-0.8536217639699795,0.024278224564917128,0.010410036773326912,0.01736997189268681,0.005723009622128621,0.9129166670999816,0.7389064908220498,0.6822848034677966,0.08084840361310705,2.253259557776721,2.3062150574848936,1.8063943667159372,2.2619754332582835,2.2496816574707044,0.09739454094292804,0.7847597600646542,0.14012063385650309,False,False,False,True,False
CHCHD3,True,False,False,0.5301422669037297,-0.5685102654801514,0.027648516945016664,0.013990672108018817,0.026534343013928288,0.02680380220434332,1.0700012290188634,1.1262802649145676,1.198762661648208,1.1760266020473686,2.2190175535342704,2.237010120159808,2.9973854518401,2.4928403406071293,1.8956658881394708,0.09801488833746898,0.7847597600646542,0.18074889674654776,False,False,False,True,False
PPA1,True,False,False,1.3556848871566183,-0.8954315371676435,0.033518713872043304,0.00871144972079995,0.016793137169937813,0.011567680491666064,1.3436028067645642,0.5551435505452312,0.6497760411983421,0.38448765666194834,2.1640347418461894,2.2178662200245665,1.8608869164410313,2.7539353611697748,1.6340587191252618,0.10669975186104218,0.7847597600646542,0.23732150166970054,False,False,False,True,False
COA4,True,False,False,0.6200014924822396,-0.6497813852471553,0.0315311665467172,0.013040612184077833,0.024686816334342658,0.027634582267585164,1.2509660365141813,1.02349730492271,1.0946413193564426,1.2191868489597129,2.149917811833621,2.1252994761742654,2.4339309736867265,2.0940368430839236,2.178505643857141,0.10856079404466501,0.7847597600646542,0.1757470701892281,False,False,False,True,False
MRPL4,True,False,False,0.5071337693282572,-0.5504453631149872,0.03195150830162257,0.012303370883544832,0.020726436022815462,0.02227565067724102,1.2705575713066537,0.943738290583173,0.871445563333814,0.9407824663086993,2.1449589589149416,2.1497418738982255,2.9371554038170213,2.3970703706662784,1.8541834637161605,0.10918114143920596,0.7847597600646542,0.20934246712868923,False,False,False,True,False
MDH2,True,False,False,0.9841079927016265,-0.9323909102445137,0.024042306317059302,0.0067816712569529584,0.010552791726141611,-0.007337720070530964,0.9019208511784199,0.34636899049437003,0.2980879431850068,-0.5976757248919826,2.1440535097497793,2.2515210460913586,1.780210658178314,2.2748573594439954,2.006803561446639,0.10918114143920596,0.7847597600646542,0.14182367360547207,True,True,True,True,False
COX5A,True,False,False,1.364692708224674,-0.851045431306184,0.025173452685345703,0.010294132982633786,0.015667081430195382,0.007605310056320704,0.9546419838544983,0.7263673505199312,0.5863147464777564,0.17863668127823185,2.0886873995739537,2.122692331844645,1.9563560896854884,2.1317905511285646,2.0363644959246203,0.1184863523573201,0.7847597600646542,0.15446859859350084,False,False,False,True,False
MRPL36,True,False,False,0.6835527383003424,-0.7004783797767358,0.0287181473217425,0.013565714954244289,0.02331368307051698,0.026008148157328846,1.119855188317832,1.080305949996118,1.017255439003652,1.1346912033716374,2.0827253739459644,2.0904211735914338,2.146010473833905,1.9015652635111404,2.234363147188257,0.11910669975186104,0.7847597600646542,0.14034629158286166,False,False,False,True,False
COX8A,True,False,False,1.5418424637540682,-0.7653144890167349,0.024041622073089942,0.013890704563040172,0.019216555002574527,0.019450695510254537,0.9018889595345948,1.1154651995517404,0.7863529688584767,0.7940218880063448,2.0096852399384675,2.017726037374582,1.9894256076780827,2.214700331402617,1.730005228376189,0.1228287841191067,0.7847597600646542,0.11643351220438204,False,False,False,True,False
MRPL37,True,False,False,0.6679339425115263,-0.6867001324691911,0.026833331118666724,0.010894431857559422,0.02098637515669397,0.017776103644922738,1.0320065704038504,0.7913111437374118,0.8860949926669045,0.7070243761701899,2.002388330637977,2.014724523416165,2.251499494747192,2.049213071467735,1.9272034591419787,0.1228287841191067,0.7847597600646542,0.1698781333533616,False,False,False,True,False
ATP6V0B,True,False,False,0.6370229412796564,-0.6611139383656957,0.023459500441942713,0.012593077197076289,0.023973795743646144,0.0215904934063876,0.8747570934827935,0.9750803898368428,1.0544575093983426,0.9051875377683724,1.9991074549496068,2.018223309616917,2.3339862150289283,1.7387397758572143,2.1991966206963784,0.12344913151364764,0.7847597600646542,0.10489155574861209,False,False,False,True,False
UQCC2,True,False,False,0.6356843896293228,-0.6582606248308314,0.022236961903726517,0.01301633928130358,0.021391864992666293,0.018736034050783106,0.8177763010036052,1.0208713223590173,0.9089472450720365,0.7568941734471374,1.9907006949875217,1.959194800179103,2.1133945382525825,1.9690505080146128,1.9824538753695258,0.12344913151364764,0.7847597600646542,0.09017201787266263,False,False,False,True,False
TIMM8B,True,False,False,0.8744755135809085,-0.8597359801193781,0.0241736889837825,0.01279337892824584,0.0216746040258549,0.020332994702538708,0.9080444114866618,0.9967501859226513,0.9248816118008983,0.8398586294911503,1.9898175797190611,1.9239891175264967,1.9756612484502099,1.396814364531078,2.548528644609884,0.12344913151364764,0.7847597600646542,0.13712100497681295,False,False,False,True,False
NDUFC2,True,False,False,0.9671509095779317,-0.9146701440209225,0.018760581051131722,0.010962333539720124,0.014039507216159739,0.00527327807193458,0.6557471054010224,0.7986571391899437,0.49458929876575664,0.05748418772797489,1.8915093556287481,1.9650508937153615,1.574752671016107,1.8559853107376405,1.921452970538806,0.12841191066997518,0.7847597600646542,0.07353451735645364,False,False,False,True,False
MRPL52,True,False,False,0.8900147951560924,-0.8725989997075565,0.02050276137422185,0.013464445467178187,0.022744899347903094,0.021501363748589748,0.7369476666497251,1.069350033032129,0.9852004081742473,0.9005571208770993,1.890940986979002,1.8662763976028496,1.6930780865255168,1.9669329295839735,1.796824715716826,0.12841191066997518,0.7847597600646542,0.09587198761262301,False,False,False,True,False
CISD1,True,False,False,0.5069071530356467,-0.5514488581201317,0.029149586591216723,0.01092610945590353,0.019232606402896334,0.020370786403611396,1.1399639625714058,0.7947382089584503,0.7872575800695819,0.8418219639784632,1.8801377876209746,1.9017994132014038,2.3560219211434923,2.0086890663453283,1.709343570635463,0.12965260545905707,0.7847597600646542,0.2178515065124442,False,False,False,True,False
MRPL21,True,False,False,0.520797765394615,-0.5558879745174291,0.023288699921155807,0.011097123957594195,0.021467806478792498,0.017905054613479056,0.8667963227372787,0.8132395437083528,0.9132270909646356,0.7137235687588503,1.8795393886514165,1.8971129966617175,2.4808319773370355,2.0036217654539126,1.7124567039740015,0.13027295285359802,0.7847597600646542,0.12751347349516326,False,False,False,True,False
MRPL55,True,False,False,0.5434911583406227,-0.5720443384849868,0.027232167931836682,0.01238609082951523,0.0211161024421441,0.024131604380349156,1.0505957902720908,0.9526874112469893,0.8934060530386899,1.0372019925205465,1.8594872620372238,1.8597515002928509,2.3506817633264916,2.180317594560684,1.51176728465982,0.1315136476426799,0.7847597600646542,0.1452740002528006,False,False,False,True,False
SDHB,True,False,False,0.5858314478396168,-0.610217263018209,0.026760536674631102,0.010387181363311113,0.017098376376879377,0.016990211519702557,1.0286137243056948,0.7364338607972964,0.6669784536441302,0.6661961236979155,1.765829915049206,1.7680197281837533,2.1441888560316724,1.6455036909398857,1.8707699328961747,0.14205955334987594,0.7847597600646542,0.20536756854430396,False,False,False,True,False
REXO2,True,False,False,0.9092082212466064,-0.8954940138725277,0.00962090187803881,0.0103903424138231,0.017952725958945173,0.004107995325982132,0.22975958352850556,0.7367758414662189,0.7151271630803863,-0.00305396582586354,1.684716553900974,1.7120478694416819,1.2597627809234346,1.688154619345097,1.6572760943983413,0.1488833746898263,0.7847597600646542,0.09751365481513698,False,False,False,True,False
NDUFAF2,True,False,False,0.5082329936959643,-0.5501945682121334,0.02433999237547923,0.010557959269246363,0.018698228422209712,0.01854363195687436,0.9157955774046567,0.7549095992543229,0.7571415588748388,0.7468986015178478,1.6809481340159707,1.663065124789958,2.410074592641866,1.552734593181155,1.7511600575002542,0.14950372208436724,0.7847597600646542,0.17373408517265887,False,False,False,True,False
CYB5A,True,False,False,0.38836984288105797,-0.4464250397891338,0.03159403397680902,0.007666662458248543,0.02170926208331843,0.022350594138545,1.2538961985301689,0.4421124409270401,0.9268348412206417,0.9446758894148384,1.6781675912630125,1.6631339648251404,2.861868482772724,1.561960755431962,1.733438104901205,0.14950372208436724,0.7847597600646542,0.25053482950936723,False,False,False,True,False
LDHB,True,False,False,1.9338236077763309,-0.7654612581426483,0.017560109964416933,0.0061309778379033,0.009918908321015767,-0.005797201542110534,0.599794845630816,0.27597322495179516,0.2623640796395122,-0.5176435202189248,1.6557756704410482,1.6767218242771107,1.7807192989897507,1.786692152259755,1.4754015079209846,0.151985111662531,0.7847597600646542,0.13057599291622857,True,True,True,True,False
SSBP1,True,False,False,0.6600774376993692,-0.6852823237574528,0.018313384639548614,0.009907106849555524,0.012989119877825965,0.008602938086004179,0.634903913035868,0.684496632105692,0.43539245966077733,0.23046492559092674,1.5243280792114107,1.571479963176731,1.6686730423981044,1.5136691579079198,1.5054724825987584,0.16687344913151364,0.7847597600646542,0.06620759880209479,False,False,False,True,False
UBB,True,False,False,1.0849737541942737,-1.0336201396862101,-0.00026128789861850927,0.008127701214266108,0.010374515420534353,-0.014097965838756176,-0.23083530759474508,0.4919902715989007,0.288040798294624,-0.9488804413438684,1.4980762036426478,1.6431264425886252,1.122981610194333,2.5040676073737402,0.5856591869196348,0.16811414392059554,0.7847597600646542,-0.09862445361825595,False,False,False,True,False
MRPL34,True,False,False,0.49870726394497256,-0.5328059040498402,0.02190641166578349,0.009163940450253327,0.020082400771116768,0.018611705583411867,0.8023698218429074,0.6040966064210854,0.83514957062581,0.7504351265977982,1.4911808722920046,1.4566859992007952,1.8798267533386774,1.2970301508332074,1.6286235179536002,0.16997518610421836,0.7847597600646542,0.12475151457618079,False,False,False,True,False
TK1,True,False,False,0.3556233771730752,-0.4027049802820361,0.015847109752671874,0.010993524281332823,0.016270278517304896,0.012986933819803217,0.519954328108423,0.802031533442883,0.620309216528068,0.4582199557189785,1.4840751223603956,1.4837285103254412,2.7240098373275488,1.8473995346514371,1.0681084311045974,0.1705955334987593,0.7847597600646542,0.10989457209437253,False,False,False,True,False
COX7B,True,False,False,0.8560610120381253,-0.8490232258098311,0.018306975955886543,0.008825909144767673,0.012030636315647282,0.006092766771454788,0.634605213352874,0.5675264309277284,0.38137505565716073,0.10005783167791645,1.4834488682598466,1.3514668446764797,1.4909427858713342,1.2789254012342905,1.6931366067552014,0.1705955334987593,0.7847597600646542,0.08393133119488147,False,False,False,True,False
MRPL3,True,False,False,0.4063731255942815,-0.4399477670142399,0.021320195496201514,0.00994589183092251,0.01562548763943492,0.015692290426812784,0.7750471151447335,0.6886926149986359,0.5839706388809158,0.5987672128219509,1.4489431562023345,1.4587905851567897,2.483291155218051,1.1991650880523257,1.6062077855735586,0.17866004962779156,0.7847597600646542,0.1485693855663318,False,False,False,True,False
TMEM160,True,False,False,0.9823636192851546,-0.9570385693663734,0.009551202782741238,0.012756683124441181,0.02159787394393101,0.017602867891112563,0.2265110072579097,0.992780222303222,0.9205573228948974,0.6980245238153835,1.4418240286406456,1.4195801757605535,1.2768853431424454,1.4124936709740772,1.444398311346188,0.17866004962779156,0.7847597600646542,0.025607928375486394,False,False,False,True,False
NDUFC1,True,False,False,0.8144663963459637,-0.8162003862925572,0.02524415884241323,0.008502714999287241,0.011089980132429606,0.01198959263413678,0.9579374978501095,0.5325614249450307,0.32836235196313884,0.40640661337510603,1.412454661383173,1.4259283813557524,1.4133663564463348,1.580403703941017,1.224708266585838,0.1805210918114144,0.7847597600646542,0.17977827543411803,False,False,False,True,False
CHCHD1,True,False,False,0.6300937719322177,-0.647896875080664,0.01763334472634393,0.010645311361169594,0.016420833564795737,0.01563199090425138,0.6032082143232368,0.76435985217322,0.6287940702553565,0.5956345638844077,1.4007275728674053,1.3763755214728604,1.5171700235842114,1.6976923998131923,1.0977060042878457,0.18114143920595532,0.7847597600646542,0.11646057278785221,False,False,False,True,False
DNAJC15,True,False,False,0.9772296780322126,-0.9253543210679461,0.012624409594564422,0.010184369265097718,0.011159610888139205,0.004908092861998776,0.36974883094699595,0.7144924787315617,0.3322865430610988,0.038512278642841534,1.378015574096815,1.4468364956891109,1.0601531074209318,1.739661213780752,1.0517821487532135,0.18238213399503722,0.7847597600646542,0.09591356064175634,False,False,False,True,False
HRAS,True,False,False,0.860408345038078,-0.857230532339567,0.012954174696042108,0.012625907275595136,0.020130223957503794,0.020148403944805653,0.38511871600730285,0.9786321370076263,0.8378447492201473,0.8302688679718296,1.3713267342632465,1.3402509064666086,1.1613833754031198,1.7714552482926664,0.9885933417909252,0.18300248138957817,0.7847597600646542,0.07635266064043703,False,False,False,True,False
MRPS6,True,False,False,0.47126820531373625,-0.5169700397398149,0.022739736194338386,0.009192023291067464,0.015474581460325019,0.01765474587783625,0.841209899717824,0.6071347700475268,0.5754659963755268,0.7007196615725084,1.3230910045683693,1.3459059198225947,1.8838333257916646,1.7317074267244688,0.9185793727755961,0.19416873449131514,0.7847597600646542,0.16766627982725854,False,False,False,True,False
MPC2,True,False,False,0.7119774768460962,-0.7215509032906635,0.01760722106758995,0.008539326557877407,0.016334742909062214,0.012801614976411491,0.6019906275300796,0.5365222744314535,0.6239422460664017,0.44859236907819444,1.3138627789497401,1.3297829588846604,1.373072587982356,1.1905515288939514,1.422256817897555,0.19478908188585609,0.7847597600646542,0.1302331073079372,False,False,False,True,False
MRPL41,True,False,False,1.1859906222943963,-1.0382814393991302,0.021118575844667607,0.009849734717820975,0.019408101151627312,0.022265202036193022,0.7656499082963159,0.6782897841247156,0.79714796433571,0.9402396440293943,1.3008480127273474,1.249152261405642,0.8145110465983783,1.1509786666169821,1.4426391641624794,0.19851116625310175,0.7847597600646542,0.0963144924630205,False,False,False,True,False
MTCH2,True,False,False,0.681273560049334,-0.6961239858854531,0.015760823765406242,0.007212002955140348,0.013938839969010146,0.006590105488795914,0.5159326602586564,0.3929247546134869,0.4889159793956768,0.12589530995796877,1.2718780843098514,1.2830148305028823,1.1552267791149387,1.259517543988157,1.2545694174753539,0.2022332506203474,0.7847597600646542,0.10623010126058928,False,False,False,True,False
